<A> [ <A> . isnull ( ) . any ( axis = 1 ) ] . shape	<A> に含まれる欠損値の有無を行ごとに判定し、欠損値が含まれるもののみを抽出したときの形状を取得
<A> . fillna ( value = { <B> : 0.0 } , inplace = True )	<A> の列 <B> にある欠損値を '0.0' に置換
<B> . fillna ( value = { <A> : 0.0 } , inplace = True )	<B> の列 <A> にある欠損値を '0.0' に置換
<A> . dropna ( subset = [ <B> ] , axis = 0 , inplace = True )	<A> の列 <B> に欠損値がある行を削除する
<B> . dropna ( subset = [ <A> ] , axis = 0 , inplace = True )	<B> の列 <A> に欠損値がある行を削除する
<A> [ <B> ] = <A> [ <B> ] . str . replace ( <C> , <D> ) . astype ( <E> )	<A> の列 <B>  の型タイプを <E> に変更すると同時に、  <C>  を  <D> に置換
<E> [ <D> ] = <E> [ <D> ] . str . replace ( <C> , <B> ) . astype ( <A> )	<E> の列 <D>  の型タイプを <A> に変更すると同時に、  <C>  を  <B> に置換
pd . DataFrame ( df [ <A> ] . mask ( df [ <A> ] >  <B> , <C> ) ) . head ( )	データフレームの <A> の値が <B> よりも大きければ、その値を <C> に置換し、最初の５行を出力
pd . DataFrame ( df [ <C> ] . mask ( df [ <C> ] >  <B> , <A> ) ) . head ( )	データフレームの <C> の値が <B> よりも大きければ、その値を <A> に置換し、最初の５行を出力
<A> . drop ( [ <B> ] , axis = 1 , inplace = True )	<A> から列 <B> を削除
<B> . drop ( [ <A> ] , axis = 1 , inplace = True )	<B> から列 <A> を削除
<A> [ <B> ] . value_counts ( )	<A> の列 <B> について、値の集計をとる
<B> [ <A> ] . value_counts ( )	<B> の列 <A> について、値の集計をとる
<A> . groupby ( [ <B> ] ) [ <C> ] . count ( )	<A> について、列 <B> の値ごとに <C> の数をカウント
<C> . groupby ( [ <B> ] ) [ <A> ] . count ( )	<C> について、列 <B> の値ごとに <A> の数をカウント
<A> . groupby ( [ <B> , <C> ] ) [ 'sales' ] . sum ( )	<A> について、列 <B> , 列 <C> の値ごとに 'soldout' の数をカウント
<C> . groupby ( [ <B> , <A> ] ) [ 'sales' ] . sum ( )	<C> について、列 <B> , 列 <A> の値ごとに 'soldout' の数をカウント
<A> . groupby ( [ <B> ] ) [ <C> ] . mean ( )	<A> について、列 <B> の値ごとに <C> の平均を算出
<C> . groupby ( [ <B> ] ) [ <A> ] . mean ( )	<C> について、列 <B> の値ごとに <A> の平均を算出
<A> [ [ <B> , <C> ] ] . head ( )	<A> の列 <B> , 列 <C> について最初の５行を表示
<C> [ [ <B> , <A> ] ] . head ( )	<C> の列 <B> , 列 <A> について最初の５行を表示
<A> [ 'temperature_rolling_mean' ] = <A> [ <B> ] . rolling ( <C> = <D> ) . mean ( )	<A> の列 <B> について、頭から <C> サイズ <D> で移動平均を算出
<D> [ 'temperature_rolling_mean' ] = <D> [ <C> ] . rolling ( <B> = <A> ) . mean ( )	<D> の列 <C> について、頭から <B> サイズ <A> で移動平均を算出
<A> . dropna ( subset = [ <B> , <C> , <D> ] , axis = 0 , inplace = True )	<A> のうち、列 <B> , <C> , <D> に１つでも欠損値がある行は削除
<D> . dropna ( subset = [ <C> , <B> , <A> ] , axis = 0 , inplace = True )	<D> のうち、列 <C> , <B> , <A> に１つでも欠損値がある行は削除
import <A> <B> as <C>	<A> <B> を <C> と名前を付けてインポート
import <C> <B> as <A>	<C> <B> を <A> と名前を付けてインポート
<A> [ <B> ] . plot ( )	<A> の列 <B> の値を折れ線グラフとしてプロット
<B> [ <A> ] . plot ( )	<B> の列 <A> の値を折れ線グラフとしてプロット
df . plot ( y = [ 'temperature' , 'temperature_rolling_mean' , 'temperature_pct_change' ] , figsize = ( <A> , <B> ) , alpha = <C> )	列’ temperature ', 列' temperature_rolling_mean ', 列' temperature_pct_change 'の値をサイズ <A> × <B> 、透過度 <C> の折れ線グラフで表示
df . plot ( y = [ 'temperature' , 'temperature_rolling_mean' , 'temperature_pct_change' ] , figsize = ( <C> , <B> ) , alpha = <A> )	列’ temperature ', 列' temperature_rolling_mean ', 列' temperature_pct_change 'の値をサイズ <C> × <B> 、透過度 <A> の折れ線グラフで表示
plt . title ( <A> )	グラフのタイトルを <A> とする
df . plot ( kind = 'hist' , <A> = <B>   , bins = <C> , figsize = ( <D> , <E> ) , alpha = <F> )	<A> 軸を <B> として、図のサイズ <D> × <E> 、ビンのサイズ <C> 、透過率 <F> のヒストグラムを表示
df . plot ( kind = 'hist' , <F> = <E>   , bins = <D> , figsize = ( <C> , <B> ) , alpha = <A> )	<F> 軸を <E> として、図のサイズ <C> × <B> 、ビンのサイズ <D> 、透過率 <A> のヒストグラムを表示
df . plot ( kind = 'scatter' , <A> = <B> , <C> = <D> )	<A> 軸を <B> 、 <C> 軸を <D> とした散布図を表示
df . plot ( kind = 'scatter' , <D> = <C> , <B> = <A> )	<D> 軸を <C> 、 <B> 軸を <A> とした散布図を表示
df [ [ 'kcal' , 'sales' ] ] . corr ( )	kcal 'と' sales 'の相関係数を算出
<A> = pd . get_dummies ( df , columns = [ <B> , <C> , <D> , <E> , <F> ] )	列 <B> , 列 <C> , 列 <D> , 列 <E> , 列 <F> を全てダミー化したものを <A> とする
<F> = pd . get_dummies ( df , columns = [ <E> , <D> , <C> , <B> , <A> ] )	列 <E> , 列 <D> , 列 <C> , 列 <B> , 列 <A> を全てダミー化したものを <F> とする
<A> . to_csv ( <B> , encoding = 'utf-8' )	<A> を <B> に utf -8 で保存
<B> . to_csv ( <A> , encoding = 'utf-8' )	<B> を <A> に utf -8 で保存
plt . plot ( <A> , <B> , label = <C> )	ラベルを <C> として、 <A> と <B> の値からプロット
plt . plot ( <C> , <B> , label = <A> )	ラベルを <A> として、 <C> と <B> の値からプロット
plt . legend ( )	凡例の表示
plt . show ( )	プロット表示 ( 設定の反映 )
plt . plot ( <A> , <B> , color = ( <C> , <C> , <D> ) )	RGB を ( <C> , <C> , <D> ) と指定して、 <A> と <B> の値からプロット
plt . plot ( <D> , <C> , color = ( <B> , <B> , <A> ) )	RGB を ( <B> , <B> , <A> ) と指定して、 <D> と <C> の値からプロット
plt . plot ( <A> , <B> , color = <C> )	16 進数表記のカラーコードを <C> と指定して、 <A> と <B> の値からプロット
plt . plot ( <C> , <B> , color = <A> )	16 進数表記のカラーコードを <A> と指定して、 <C> と <B> の値からプロット
plt . savefig ( <A> )	作ったグラフを <A> として保存
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
import <A> <B> as <C>	<A> <B> を <C> と名前を付けてインポート
import <C> <B> as <A>	<C> <B> を <A> と名前を付けてインポート
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
from <A> import <B> , <C>	<A> から <B> と <C> をインポート
from <C> import <B> , <A>	<C> から <B> と <A> をインポート
import <A> <B> as <C>	<A> <B> を <C> と名前を付けてインポート
import <C> <B> as <A>	<C> <B> を <A> と名前を付けてインポート
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
sns . set ( )	グラフのスタイルを seaborn に変更
random . seed ( <A> )	シード値を <A> として固定
plt . title ( <A> )	グラフタイトルを <A> とする
plt . xlabel ( <A> )	グラフの x 軸のラベルを <A> とする
plt . ylabel ( <A> )	グラフの x 軸のラベルを <A> とする
plt . grid ( True )	グラフにグリッドを表示する
plt . figure ( figsize = ( <A> , <B> ) )	グラフの大きさを <A> × <B> に指定
plt . figure ( figsize = ( <B> , <A> ) )	グラフの大きさを <B> × <A> に指定
plt . subplot ( <A> , <B> , <B> )	グラフを <A> 行 <B> 列のグラフの <B> つ目として指定
plt . subplot ( <B> , <A> , <A> )	グラフを <B> 行 <A> 列のグラフの <A> つ目として指定
plt . subplot ( <A> , <B> , <A> )	グラフを <A> 行 <B> 列のグラフの <A> つ目として指定
plt . subplot ( <B> , <A> , <B> )	グラフを <B> 行 <A> 列のグラフの <B> つ目として指定
plt . bar ( <A> , <B> , align = 'center' , width = <C> )	<A> 軸を <A> 、 <B> 軸を <B> として幅 <C> の棒グラフを <A> のメモリの真ん中の位置に来るように配置
plt . bar ( <C> , <B> , align = 'center' , width = <A> )	<C> 軸を <C> 、 <B> 軸を <B> として幅 <A> の棒グラフを <C> のメモリの真ん中の位置に来るように配置
plt . xticks ( <A> , [ <B> , <C> , <D> ] )	グラフの <A> 軸の目盛り文字列を <A> から [ <B> , <C> , <D> ] に変更
plt . xticks ( <D> , [ <C> , <B> , <A> ] )	グラフの <D> 軸の目盛り文字列を <D> から [ <C> , <B> , <A> ] に変更
plt . barh ( <A> , <B> , align = 'center' )	<A> の軸と <B> の軸を入れ替えた棒グラフを <A> のメモリの真ん中の位置に来るように配置
plt . barh ( <B> , <A> , align = 'center' )	<B> の軸と <A> の軸を入れ替えた棒グラフを <B> のメモリの真ん中の位置に来るように配置
plt . yticks ( <A> , [ <B> , <C> , <D> ] )	グラフの y 軸の目盛り文字列を <A> から [ <B> , <C> , <D> ] に変更
plt . yticks ( <D> , [ <C> , <B> , <A> ] )	グラフの y 軸の目盛り文字列を <D> から [ <C> , <B> , <A> ] に変更
plt . legend ( loc = 'best' )	凡例を最適な位置に配置
from <A> import linear_model	<A> から liner_model をインポート
<A> = pd . read_csv ( 'student-mat.csv' )	student - mat .csv 'のデータを読み込み、 <A> とする
plt . hist ( <A> [ 'absences' ] )	データ <A> の absences についてのヒストグラムを表示
<A> [ 'absences' ] . median ( )	データ <A> の absences についての中央値を取得
<A> [ 'absences' ] . mode ( )	データ <A> の absences についての最頻値を取得
<A> [ 'absences' ] . var ( )	データ <A> の absences についての分散を取得
<A> [ 'absences' ] . std ( )	データ <A> の absences についての標準偏差を取得
<A> [ 'absences' ] . describe ( )	データ <A> の absences についての要約統計量を取得
plt . boxplot ( <A> [ 'G1' ] )	データ <A> の G1 についての箱ひげ図を表示
plt . boxplot ( [ <A> [ 'G1' ] , <A> [ 'G2' ] , <A> [ 'G3' ] ] )	データ <A> の G1 , G2 , G3 についての箱ひげ図を表示
plt . plot ( <A> [ 'G1' ] , <A> [ 'G3' ] , <B> )	データ <A> の G1 , G3 についての散布図をプロットを <B> として表示
plt . plot ( <B> [ 'G1' ] , <B> [ 'G3' ] , <A> )	データ <B> の G1 , G3 についての散布図をプロットを <A> として表示
np . cov ( <A> [ 'G1' ] , <A> [ 'G3' ] )	データ <A> の G1 , G3 について共分散行列を算出
sp . stats . pearsonr ( <A> [ 'G1' ] , <A> [ 'G3' ] )	データ <A> の G1 , G3 について相関係数を算出
np . corrcoef ( [ <A> [ 'G1' ] , <A> [ 'G3' ] ] )	データ <A> の G1 , G3 について相関行列を算出
sns . pairplot ( <A> [ [ 'Dalc' , 'Walc' , 'G1' , 'G3' ] ] )	データ <A> の Dalc , Walc , G1 , G3 について各変数のヒストグラムをすべて表示
<A> = linear_model . LinearRegression ( )	線形回帰のインスタンスを生成し、 <A> とする
reg . coef_	回帰係数を算出
reg . intercept_	切片を算出
plt . plot ( X , reg . predict ( X ) )	線形回帰直線を引く
reg . score ( X , Y )	決定係数を算出する
<A> = <A> [ [ <B> , <C> , <D> , <E> ] ]	<A> から列 <B> , 列 <C> , 列 <D> , 列 <E> を抽出して、 <A> とする
<E> = <E> [ [ <D> , <C> , <B> , <A> ] ]	<E> から列 <D> , 列 <C> , 列 <B> , 列 <A> を抽出して、 <E> とする
<A> . isin ( [ <B> ] ) . sum ( )	<A> のそれぞれのカラムに存在する <B> の個数の合計値を算出
<B> . isin ( [ <A> ] ) . sum ( )	<B> のそれぞれのカラムに存在する <A> の個数の合計値を算出
<A> = <A> . replace ( <B> , np . nan ) . dropna ( )	<A> に存在する <B> を欠損値に置換し、欠損値がある行を削除
<B> = <B> . replace ( <A> , np . nan ) . dropna ( )	<B> に存在する <A> を欠損値に置換し、欠損値がある行を削除
<A> = <A> . assign ( price = pd . to_numeric ( <A> . price ) )	<A> の列 'price' を数値型に変換
from sklearn . linear_model import <A>	sklearn_linear から <A> をインポート
<A> = <B> . drop ( <C> , axis = 1 )	列 <C> 以外の <B> を <A> とする
<C> = <B> . drop ( <A> , axis = 1 )	列 <A> 以外の <B> を <C> とする
import <A>	<A> をインポート
adult . groupby ( <A> ) . size ( )	列 <A> の値ごとのデータの数を表示
from <A> <B> import <C>	<A> <B> から <C> をインポート
from <C> <B> import <A>	<C> <B> から <A> をインポート
from <A> <B> import <C>	<A> <B> から <C> をインポート
from <C> <B> import <A>	<C> <B> から <A> をインポート
import <A> as <B>	<A> を <B> としてインポート
import <B> as <A>	<B> を <A> としてインポート
<A> = pd . read_csv ( './data/lunch_box.csv' , sep = ',' )	. / data / lunch_box .csv 'をカンマ区切りで読み、 <A> とする
<A> . head ( <B> )	<A> の最初の <B> 行を表示させる
<B> . head ( <A> )	<B> の最初の <A> 行を表示させる
<A> . head ( )	<A> の最初の 5 行を表示させる
<A> . tail ( )	<A> の最後の 5 行を表示させる
<A> . shape	<A> の行数および列数を表示
<A> . index	<A> のインデックスを表示
<A> . columns	<A> のカラムを表示
<A> . dtypes	<A> のデータ型を表示
import <A> as <B>	<A> をインポートし以降 <B> として扱う
import <B> as <A>	<B> をインポートし以降 <A> として扱う
<A> = pd . read_csv ( './data/lunch_box.csv' , sep = ',' )	. / data / lunch_box .csv をカンマ区切りで読み込み、 <A> として扱う
<A> . head ( <B> )	<A> の先頭 <B> 行を表示する
<B> . head ( <A> )	<B> の先頭 <A> 行を表示する
<A> . head ( )	<A> の先頭 5 行を表示する
<A> . tail ( )	<A> の末尾 5 行を表示する
<A> . shape	<A> の大きさを表示する
<A> . index	<A> の index を表示する
<A> . columns	<A> の columns を表示する
<A> [ [ 'name' , 'kcal' ] ] . head ( )	<A> の name と kcal を抽出し、先頭 5 行を表示する
