<A> [ <A> . isnull ( ) . any ( axis = 1 ) ] . shape	<A> に含まれる欠損値の有無を行ごとに判定し、欠損値が含まれるもののみを抽出したときの形状を取得
<A> . fillna ( value = { <b> : 0.0 } , inplace = True )	<A> の列 <b> にある欠損値を '0.0' に置換
<B> . fillna ( value = { <a> : 0.0 } , inplace = True )	<B> の列 <a> にある欠損値を '0.0' に置換
<A> . dropna ( subset = [ <b> ] , axis = 0 , inplace = True )	<A> の列 <b> に欠損値がある行を削除する
<B> . dropna ( subset = [ <a> ] , axis = 0 , inplace = True )	<B> の列 <a> に欠損値がある行を削除する
<A> [ <b> ] = <A> [ <b> ] . str . replace ( <c> , <d> ) . astype ( <E> )	<A> の列 <b>  の型タイプを <E> に変更すると同時に、  <c>  を  <d> に置換
<E> [ <d> ] = <E> [ <d> ] . str . replace ( <c> , <b> ) . astype ( <A> )	<E> の列 <d>  の型タイプを <A> に変更すると同時に、  <c>  を  <b> に置換
pd . DataFrame ( df [ <a> ] . mask ( df [ <a> ] >  <b> , <c> ) ) . head ( )	データフレームの <a> の値が <b> よりも大きければ、その値を <c> に置換し、最初の５行を出力
pd . DataFrame ( df [ <c> ] . mask ( df [ <c> ] >  <b> , <a> ) ) . head ( )	データフレームの <c> の値が <b> よりも大きければ、その値を <a> に置換し、最初の５行を出力
<A> . drop ( [ <b> ] , axis = 1 , inplace = True )	<A> から列 <b> を削除
<B> . drop ( [ <a> ] , axis = 1 , inplace = True )	<B> から列 <a> を削除
<A> [ <b> ] . value_counts ( )	<A> の列 <b> について、値の集計をとる
<B> [ <a> ] . value_counts ( )	<B> の列 <a> について、値の集計をとる
<A> . groupby ( [ <b> ] ) [ <c> ] . count ( )	<A> について、列 <b> の値ごとに <c> の数をカウント
<C> . groupby ( [ <b> ] ) [ <a> ] . count ( )	<C> について、列 <b> の値ごとに <a> の数をカウント
<A> . groupby ( [ <b> , <c> ] ) [ 'sales' ] . sum ( )	<A> について、列 <b> , 列 <c> の値ごとに 'soldout' の数をカウント
<C> . groupby ( [ <b> , <a> ] ) [ 'sales' ] . sum ( )	<C> について、列 <b> , 列 <a> の値ごとに 'soldout' の数をカウント
<A> . groupby ( [ <b> ] ) [ <c> ] . mean ( )	<A> について、列 <b> の値ごとに <c> の平均を算出
<C> . groupby ( [ <b> ] ) [ <a> ] . mean ( )	<C> について、列 <b> の値ごとに <a> の平均を算出
<A> [ [ <b> , <c> ] ] . head ( )	<A> の列 <b> , 列 <c> について最初の５行を表示
<C> [ [ <b> , <a> ] ] . head ( )	<C> の列 <b> , 列 <a> について最初の５行を表示
<A> [ 'temperature_rolling_mean' ] = <A> [ <b> ] . rolling ( <C> = <d> ) . mean ( )	<A> の列 <b> について、頭から <C> サイズ <d> で移動平均を算出
<D> [ 'temperature_rolling_mean' ] = <D> [ <c> ] . rolling ( <B> = <a> ) . mean ( )	<D> の列 <c> について、頭から <B> サイズ <a> で移動平均を算出
<A> . dropna ( subset = [ <b> , <c> , <d> ] , axis = 0 , inplace = True )	<A> のうち、列 <b> , <c> , <d> に１つでも欠損値がある行は削除
<D> . dropna ( subset = [ <c> , <b> , <a> ] , axis = 0 , inplace = True )	<D> のうち、列 <c> , <b> , <a> に１つでも欠損値がある行は削除
import <A> <B> as <C>	<A> <B> を <C> と名前を付けてインポート
import <C> <B> as <A>	<C> <B> を <A> と名前を付けてインポート
<A> [ <b> ] . plot ( )	<A> の列 <b> の値を折れ線グラフとしてプロット
<B> [ <a> ] . plot ( )	<B> の列 <a> の値を折れ線グラフとしてプロット
df . plot ( y = [ 'temperature' , 'temperature_rolling_mean' , 'temperature_pct_change' ] , figsize = ( <a> , <b> ) , alpha = <c> )	列’ temperature ', 列' temperature_rolling_mean ', 列' temperature_pct_change 'の値をサイズ <a> × <b> 、透過度 <c> の折れ線グラフで表示
df . plot ( y = [ 'temperature' , 'temperature_rolling_mean' , 'temperature_pct_change' ] , figsize = ( <c> , <b> ) , alpha = <a> )	列’ temperature ', 列' temperature_rolling_mean ', 列' temperature_pct_change 'の値をサイズ <c> × <b> 、透過度 <a> の折れ線グラフで表示
plt . title ( <a> )	グラフのタイトルを <a> とする
df . plot ( kind = 'hist' , <A> = <b>   , bins = <c> , figsize = ( <d> , <e> ) , alpha = <f> )	<A> 軸を <b> として、図のサイズ <d> × <e> 、ビンのサイズ <c> 、透過率 <f> のヒストグラムを表示
df . plot ( kind = 'hist' , <F> = <e>   , bins = <d> , figsize = ( <c> , <b> ) , alpha = <a> )	<F> 軸を <e> として、図のサイズ <c> × <b> 、ビンのサイズ <d> 、透過率 <a> のヒストグラムを表示
df . plot ( kind = 'scatter' , <A> = <b> , <C> = <d> )	<A> 軸を <b> 、 <C> 軸を <d> とした散布図を表示
df . plot ( kind = 'scatter' , <D> = <c> , <B> = <a> )	<D> 軸を <c> 、 <B> 軸を <a> とした散布図を表示
df [ [ 'kcal' , 'sales' ] ] . corr ( )	kcal 'と' sales 'の相関係数を算出
<A> = pd . get_dummies ( df , columns = [ <b> , <c> , <d> , <e> , <f> ] )	列 <b> , 列 <c> , 列 <d> , 列 <e> , 列 <f> を全てダミー化したものを <A> とする
<F> = pd . get_dummies ( df , columns = [ <e> , <d> , <c> , <b> , <a> ] )	列 <e> , 列 <d> , 列 <c> , 列 <b> , 列 <a> を全てダミー化したものを <F> とする
<A> . to_csv ( <b> , encoding = 'utf-8' )	<A> を <b> に utf -8 で保存
<B> . to_csv ( <a> , encoding = 'utf-8' )	<B> を <a> に utf -8 で保存
plt . plot ( <A> , <B> , label = <c> )	ラベルを <c> として、 <A> と <B> の値からプロット
plt . plot ( <C> , <B> , label = <a> )	ラベルを <a> として、 <C> と <B> の値からプロット
plt . legend ( )	凡例の表示
plt . show ( )	プロット表示 ( 設定の反映 )
plt . plot ( <A> , <B> , color = ( <c> , <c> , <d> ) )	RGB を ( <c> , <c> , <d> ) と指定して、 <A> と <B> の値からプロット
plt . plot ( <D> , <C> , color = ( <b> , <b> , <a> ) )	RGB を ( <b> , <b> , <a> ) と指定して、 <D> と <C> の値からプロット
plt . plot ( <A> , <B> , color = <c> )	16 進数表記のカラーコードを <c> と指定して、 <A> と <B> の値からプロット
plt . plot ( <C> , <B> , color = <a> )	16 進数表記のカラーコードを <a> と指定して、 <C> と <B> の値からプロット
plt . savefig ( <a> )	作ったグラフを <a> として保存
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
import <A> <B> as <C>	<A> <B> を <C> と名前を付けてインポート
import <C> <B> as <A>	<C> <B> を <A> と名前を付けてインポート
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
from <A> import <B> , <C>	<A> から <B> と <C> をインポート
from <C> import <B> , <A>	<C> から <B> と <A> をインポート
import <A> <B> as <C>	<A> <B> を <C> と名前を付けてインポート
import <C> <B> as <A>	<C> <B> を <A> と名前を付けてインポート
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
import <A> as <B>	<A> を <B> と名前を付けてインポート
import <B> as <A>	<B> を <A> と名前を付けてインポート
sns . set ( )	グラフのスタイルを seaborn に変更
random . seed ( <a> )	シード値を <a> として固定
plt . title ( <a> )	グラフタイトルを <a> とする
plt . xlabel ( <a> )	グラフの x 軸のラベルを <a> とする
plt . ylabel ( <a> )	グラフの x 軸のラベルを <a> とする
plt . grid ( True )	グラフにグリッドを表示する
plt . figure ( figsize = ( <a> , <b> ) )	グラフの大きさを <a> × <b> に指定
plt . figure ( figsize = ( <b> , <a> ) )	グラフの大きさを <b> × <a> に指定
plt . subplot ( <a> , <b> , <b> )	グラフを <a> 行 <b> 列のグラフの <b> つ目として指定
plt . subplot ( <b> , <a> , <a> )	グラフを <b> 行 <a> 列のグラフの <a> つ目として指定
plt . subplot ( <a> , <b> , <a> )	グラフを <a> 行 <b> 列のグラフの <a> つ目として指定
plt . subplot ( <b> , <a> , <b> )	グラフを <b> 行 <a> 列のグラフの <b> つ目として指定
plt . bar ( <A> , <B> , align = 'center' , width = <c> )	<A> 軸を <A> 、 <B> 軸を <B> として幅 <c> の棒グラフを <A> のメモリの真ん中の位置に来るように配置
plt . bar ( <C> , <B> , align = 'center' , width = <a> )	<C> 軸を <C> 、 <B> 軸を <B> として幅 <a> の棒グラフを <C> のメモリの真ん中の位置に来るように配置
plt . xticks ( <A> , [ <b> , <c> , <d> ] )	グラフの <A> 軸の目盛り文字列を <A> から [ <b> , <c> , <d> ] に変更
plt . xticks ( <D> , [ <c> , <b> , <a> ] )	グラフの <D> 軸の目盛り文字列を <D> から [ <c> , <b> , <a> ] に変更
plt . barh ( <A> , <B> , align = 'center' )	<A> の軸と <B> の軸を入れ替えた棒グラフを <A> のメモリの真ん中の位置に来るように配置
plt . barh ( <B> , <A> , align = 'center' )	<B> の軸と <A> の軸を入れ替えた棒グラフを <B> のメモリの真ん中の位置に来るように配置
plt . yticks ( <A> , [ <b> , <c> , <d> ] )	グラフの y 軸の目盛り文字列を <A> から [ <b> , <c> , <d> ] に変更
plt . yticks ( <D> , [ <c> , <b> , <a> ] )	グラフの y 軸の目盛り文字列を <D> から [ <c> , <b> , <a> ] に変更
plt . legend ( loc = 'best' )	凡例を最適な位置に配置
from <A> import linear_model	<A> から liner_model をインポート
<A> = pd . read_csv ( 'student-mat.csv' )	student - mat .csv 'のデータを読み込み、 <A> とする
plt . hist ( <A> [ 'absences' ] )	データ <A> の absences についてのヒストグラムを表示
<A> [ 'absences' ] . median ( )	データ <A> の absences についての中央値を取得
<A> [ 'absences' ] . mode ( )	データ <A> の absences についての最頻値を取得
<A> [ 'absences' ] . var ( )	データ <A> の absences についての分散を取得
<A> [ 'absences' ] . std ( )	データ <A> の absences についての標準偏差を取得
<A> [ 'absences' ] . describe ( )	データ <A> の absences についての要約統計量を取得
plt . boxplot ( <A> [ 'G1' ] )	データ <A> の G1 についての箱ひげ図を表示
plt . boxplot ( [ <A> [ 'G1' ] , <A> [ 'G2' ] , <A> [ 'G3' ] ] )	データ <A> の G1 , G2 , G3 についての箱ひげ図を表示
plt . plot ( <A> [ 'G1' ] , <A> [ 'G3' ] , <b> )	データ <A> の G1 , G3 についての散布図をプロットを <b> として表示
plt . plot ( <B> [ 'G1' ] , <B> [ 'G3' ] , <a> )	データ <B> の G1 , G3 についての散布図をプロットを <a> として表示
np . cov ( <A> [ 'G1' ] , <A> [ 'G3' ] )	データ <A> の G1 , G3 について共分散行列を算出
sp . stats . pearsonr ( <A> [ 'G1' ] , <A> [ 'G3' ] )	データ <A> の G1 , G3 について相関係数を算出
np . corrcoef ( [ <A> [ 'G1' ] , <A> [ 'G3' ] ] )	データ <A> の G1 , G3 について相関行列を算出
sns . pairplot ( <A> [ [ 'Dalc' , 'Walc' , 'G1' , 'G3' ] ] )	データ <A> の Dalc , Walc , G1 , G3 について各変数のヒストグラムをすべて表示
<A> = linear_model . LinearRegression ( )	線形回帰のインスタンスを生成し、 <A> とする
reg . coef_	回帰係数を算出
reg . intercept_	切片を算出
plt . plot ( X , reg . predict ( X ) )	線形回帰直線を引く
reg . score ( X , Y )	決定係数を算出する
<A> = <A> [ [ <b> , <c> , <d> , <e> ] ]	<A> から列 <b> , 列 <c> , 列 <d> , 列 <e> を抽出して、 <A> とする
<E> = <E> [ [ <d> , <c> , <b> , <a> ] ]	<E> から列 <d> , 列 <c> , 列 <b> , 列 <a> を抽出して、 <E> とする
<A> . isin ( [ <b> ] ) . sum ( )	<A> のそれぞれのカラムに存在する <b> の個数の合計値を算出
<B> . isin ( [ <a> ] ) . sum ( )	<B> のそれぞれのカラムに存在する <a> の個数の合計値を算出
<A> = <A> . replace ( <b> , np . nan ) . dropna ( )	<A> に存在する <b> を欠損値に置換し、欠損値がある行を削除
<B> = <B> . replace ( <a> , np . nan ) . dropna ( )	<B> に存在する <a> を欠損値に置換し、欠損値がある行を削除
<A> = <A> . assign ( price = pd . to_numeric ( <A> . price ) )	<A> の列 'price' を数値型に変換
from sklearn . linear_model import <A>	sklearn_linear から <A> をインポート
<A> = <B> . drop ( <c> , axis = 1 )	列 <c> 以外の <B> を <A> とする
<C> = <B> . drop ( <a> , axis = 1 )	列 <a> 以外の <B> を <C> とする
import <A>	<A> をインポート
adult . groupby ( <a> ) . size ( )	列 <a> の値ごとのデータの数を表示
from <A> <B> import <C>	<A> <B> から <C> をインポート
from <C> <B> import <A>	<C> <B> から <A> をインポート
from <A> <B> import <C>	<A> <B> から <C> をインポート
from <C> <B> import <A>	<C> <B> から <A> をインポート
import <A> as <B>	<A> を <B> としてインポート
import <B> as <A>	<B> を <A> としてインポート
<A> = pd . read_csv ( './data/lunch_box.csv' , sep = ',' )	. / data / lunch_box .csv 'をカンマ区切りで読み、 <A> とする
<A> . head ( <b> )	<A> の最初の <b> 行を表示させる
<B> . head ( <a> )	<B> の最初の <a> 行を表示させる
<A> . head ( )	<A> の最初の 5 行を表示させる
<A> . tail ( )	<A> の最後の 5 行を表示させる
<A> . shape	<A> の行数および列数を表示
<A> . index	<A> のインデックスを表示
<A> . columns	<A> のカラムを表示
<A> . dtypes	<A> のデータ型を表示
import <A> as <B>	<A> をインポートし以降 <B> として扱う
import <B> as <A>	<B> をインポートし以降 <A> として扱う
<A> = pd . read_csv ( './data/lunch_box.csv' , sep = ',' )	. / data / lunch_box .csv をカンマ区切りで読み込み、 <A> として扱う
<A> . head ( <b> )	<A> の先頭 <b> 行を表示する
<B> . head ( <a> )	<B> の先頭 <a> 行を表示する
<A> . head ( )	<A> の先頭 5 行を表示する
<A> . tail ( )	<A> の末尾 5 行を表示する
<A> . shape	<A> の大きさを表示する
<A> . index	<A> の index を表示する
<A> . columns	<A> の columns を表示する
<A> [ [ 'name' , 'kcal' ] ] . head ( )	<A> の name と kcal を抽出し、先頭 5 行を表示する
